자재명,단위,현재단가,공시일자,자재분류,품목분류,부가세여부,시황성자재
소화전내장형,대,30592.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",수동발신기셋트,부가가치세별도,True
노출(SUS),개,40881.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",수동발신기외함,부가가치세별도,True
노출(STEEL),개,20376.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",수동발신기외함,부가가치세별도,True
DC 24V,개,1391.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",표시등,부가가치세별도,True
"점보드릴, (부품)점보섕크, R38(COP)mm",EA,257140.0,2026-04-20 00:00:00,시설공통자재(토목),점보샹크,부가가치세별도,True
"점보드릴, (부품)점보로드, R38×R32×14mm",EA,470190.0,2026-04-20 00:00:00,시설공통자재(토목),점보로드,부가가치세별도,True
"점보드릴, (부품)점보비트, R32×45mm",EA,85400.0,2026-04-20 00:00:00,시설공통자재(토목),점보비트(버튼),부가가치세별도,True
"점보드릴, (부품)점보슬리브, R38",EA,56930.0,2026-04-20 00:00:00,시설공통자재(토목),점보슬리브,부가가치세별도,True
"크롤러형천공기, (부품)크롤러비트, 38×64mm",EA,121220.0,2026-04-20 00:00:00,시설공통자재(토목),크롤러비트,부가가치세별도,True
"크롤러형천공기, (부품)크롤러슬리브, 38×38mm",EA,48670.0,2026-04-20 00:00:00,시설공통자재(토목),크롤러 슬리브,부가가치세별도,True
"크롤러형천공기, (부품)크롤러섕크, 38×380(PCR200)mm",EA,202030.0,2026-04-20 00:00:00,시설공통자재(토목),크롤러샹크,부가가치세별도,True
"크롤러형천공기, (부품)크롤러로드, 38×38×3050mm",EA,252540.0,2026-04-20 00:00:00,시설공통자재(토목),크롤러로드,부가가치세별도,True
"S.T/Ceiling형, 3W, 원형",개,16483.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",PA용스피커,부가가치세별도,True
"PVC/Ceiling형, 3W, 각형",개,13850.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",PA용스피커,부가가치세별도,True
"ATT포함/Wall형, 3W",개,13845.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",PA용스피커,부가가치세별도,True
"Wall형, 10W",개,23490.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",PA용스피커,부가가치세별도,True
"폴리염화비닐지수판, 230×9.5mm",M,6840.0,2026-04-20 00:00:00,시설공통자재(토목),PVC지수판,부가가치세별도,True
"콘크리트파일, B타입, 8000×400×65mm",본,285200.0,2026-04-20 00:00:00,시설공통자재(토목),콘크리트파일,부가가치세별도,False
"콘크리트파일, B타입, 7000×400×65mm",본,261400.0,2026-04-20 00:00:00,시설공통자재(토목),콘크리트파일,부가가치세별도,False
"콘크리트파일, A타입, 13000×600×90mm",본,785700.0,2026-04-20 00:00:00,시설공통자재(토목),콘크리트파일,부가가치세별도,False
"콘크리트파일, A타입, 14000×600×90mm",본,845500.0,2026-04-20 00:00:00,시설공통자재(토목),콘크리트파일,부가가치세별도,False
"콘크리트파일, A타입, 15000×600×90mm",본,906300.0,2026-04-20 00:00:00,시설공통자재(토목),콘크리트파일,부가가치세별도,False
"콘크리트파일, B타입, 5000×400×65mm",본,187700.0,2026-04-20 00:00:00,시설공통자재(토목),콘크리트파일,부가가치세별도,False
"콘크리트파일, B타입, 6000×400×65mm",본,225500.0,2026-04-20 00:00:00,시설공통자재(토목),콘크리트파일,부가가치세별도,False
"중간단자함, 연강, 300P",개,96249.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 160 P",개,111563.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 120 P",개,86405.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 100 P",개,85311.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 90P",개,69999.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 80P",개,65624.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 60P",개,50311.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 50P",개,48124.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 40P",개,31717.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 30P",개,29530.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 20P",개,22968.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 10P",개,19686.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 250P",개,71093.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 200P",개,59061.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 160P",개,44843.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 120P",개,33905.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 100P",개,30623.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 90P",개,28436.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 80P",개,27342.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 60P",개,22100.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 50P",개,20779.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 40P",개,18592.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 30P",개,16405.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 20P",개,12030.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 200 P",개,139999.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 250 P",개,164063.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, STS, 300 P",개,175000.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"중간단자함, 연강, 10P",개,9350.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",구내단자함,부가가치세별도,True
"흑관 (S#80), D125",m,40310.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"흑관 (S#80), D150",m,55240.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"흑관 (S#80), D200",m,84200.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D15",m,2180.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D20",m,2900.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D25",m,4090.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D32",m,5530.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D40",m,6520.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D50",m,8670.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D65",m,14510.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D80",m,18040.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (S#40), D100",m,25500.0,2026-04-20 00:00:00,시설공통자재(기계설비),압력배관용  탄소강관,부가가치세별도,False
"백관 (SPP), D15, 반제품",m,1960.0,2026-04-20 00:00:00,시설공통자재(기계설비),배관용 탄소강관,부가가치세별도,False
1개용,EA,11585.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,True
"ST, 400×500mm",Set,46275.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",TV분배기함,부가가치세별도,True
"ST, 300×400mm",Set,36996.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",TV분배기함,부가가치세별도,True
"직포매트, 20ton/m",m2,3060.0,2026-04-20 00:00:00,시설공통자재(토목),직포매트(PET_Mat),부가가치세별도,True
"직포매트, 10ton/m",m2,1710.0,2026-04-20 00:00:00,시설공통자재(토목),직포매트(PET_Mat),부가가치세별도,True
"직포매트, 5ton/m",m2,900.0,2026-04-20 00:00:00,시설공통자재(토목),직포매트(PET_Mat),부가가치세별도,True
"직포매트, 25ton/m",m2,3600.0,2026-04-20 00:00:00,시설공통자재(토목),직포매트(PET_Mat),부가가치세별도,True
"중계기, 2/2 감시/제어",대,56235.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재 수신기,부가가치세별도,True
"아스팔트, 컷백MC-1, 3, P/K(200L)",D/M,274970.0,2026-04-20 00:00:00,시설공통자재(토목),아스팔트,부가가치세별도,True
"아스팔트, RSC-3,4",D/M,154620.0,2026-04-20 00:00:00,시설공통자재(토목),아스팔트,부가가치세별도,True
"열감지기,차동식스포트형",개,4089.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,True
"강관파일, 600×130×10.3mm, 61.8kg/m",M/T,1368000.0,2026-04-20 00:00:00,시설공통자재(토목),강널말뚝(Sheet Pile),부가가치세별도,False
"강관파일, 500×200×19.5mm, 105.0kg/m",M/T,1323000.0,2026-04-20 00:00:00,시설공통자재(토목),강널말뚝(Sheet Pile),부가가치세별도,False
"강관파일, 500×175×16.5mm, 86.0kg/m",M/T,1323000.0,2026-04-20 00:00:00,시설공통자재(토목),강널말뚝(Sheet Pile),부가가치세별도,False
"강관파일, 400×170×15.5mm, 76.1kg/m",M/T,1272000.0,2026-04-20 00:00:00,시설공통자재(토목),강널말뚝(Sheet Pile),부가가치세별도,False
"강관파일, 400×150×13.0mm, 60.0kg/m",M/T,1228000.0,2026-04-20 00:00:00,시설공통자재(토목),강널말뚝(Sheet Pile),부가가치세별도,False
"강관파일, 400×125×13.0mm, 60.0kg/m",M/T,1096428.0,2026-04-20 00:00:00,시설공통자재(토목),강널말뚝(Sheet Pile),부가가치세별도,True
"강관파일, 400×100×10.5mm, 48.0kg/m",M/T,1096428.0,2026-04-20 00:00:00,시설공통자재(토목),강널말뚝(Sheet Pile),부가가치세별도,True
"강관파일, 600×180×13.4mm, 81.6kg/m",M/T,1368000.0,2026-04-20 00:00:00,시설공통자재(토목),강널말뚝(Sheet Pile),부가가치세별도,False
"감지기(ANALOG),광전식",개,120696.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,True
"감지기(ANALOG),정온식",개,117185.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,True
"연기감지기,광전식2종-비축적",개,12880.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,True
"열감지기,정온식방폭형",개,102215.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,True
"열감지기,정온식스포트형",개,3735.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,True
"직포매트, 15ton/m",m2,2430.0,2026-04-20 00:00:00,시설공통자재(토목),직포매트(PET_Mat),부가가치세별도,True
"중계기, 4/4 감시/제어",대,97258.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재 수신기,부가가치세별도,True
10개용,EA,72995.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,True
"하론, 소화약제",개,15921.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",방출표시등,부가가치세별도,True
8개용,EA,53548.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,True
6개용,EA,33974.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,True
4개용,EA,24241.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,True
2개용,EA,17560.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,True
"ST, 500×600mm",Set,55554.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",TV분배기함,부가가치세별도,True
사이렌,개,18620.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",사이렌,부가가치세별도,True
"복공판, MMA, 750×1990×204",EA,550000.0,2026-04-20 00:00:00,시설공통자재(토목),MMA복공판,부가가치세별도,True
"복공판, 일반형, 1000×1990×200",EA,620000.0,2026-04-20 00:00:00,시설공통자재(토목),H형 일반형복공판,부가가치세별도,True
"복공판, 일반형, 750×1990×200",EA,420000.0,2026-04-20 00:00:00,시설공통자재(토목),일반형복공판,부가가치세별도,True
"복공판, MMA, 1000×1990×204",EA,700000.0,2026-04-20 00:00:00,시설공통자재(토목),H형 MMA복공판,부가가치세별도,True
"부표시기, 5 회로 기본",대,206230.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",화재 수신기,부가가치세별도,True
소화전내장형,개,42059.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",비상콘센트,부가가치세별도,True
"가설방음판, 스틸, 1980-2000×500×30mm",m2,32650.0,2026-04-20 00:00:00,시설공통자재(토목),가설방음판(스틸),부가가치세별도,True
"가설방음판, 플라스틱, 1980-2000×500×30mm",m2,25180.0,2026-04-20 00:00:00,시설공통자재(토목),가설방음판(플라스틱),부가가치세별도,True
"스르링클러,소화약제,제연담파",EA,32454.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",수동조작함,부가가치세별도,True
DC24V,EA,40999.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",슈퍼비죠리판넬,부가가치세별도,True
"AL덕트엘보, 120mm, ㄱ,ㄴ,T형",개,13228.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,True
