prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R24CW21375786,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496416,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×25㎟",m,19202,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375778,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496412,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×4㎟",m,4057,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375808,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496427,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×35㎟",m,9750,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375802,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496424,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×240㎟",m,174056,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375734,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496390,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 2C×150㎟",m,54595,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375780,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496413,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×6㎟",m,5292,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375776,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496411,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×2.5㎟",m,2756,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375772,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496409,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 3C×300㎟",m,163998,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375740,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496393,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 2C×300㎟",m,110172,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375804,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496425,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×300㎟",m,217807,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375800,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496423,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×185㎟",m,133475,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375798,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496422,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×150㎟",m,107939,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375796,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496421,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×120㎟",m,87664,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375794,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496420,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×95㎟",m,69994,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375782,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496414,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×10㎟",m,9271,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375770,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496408,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 3C×240㎟",m,131047,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375742,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496394,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 3C×1.5㎟",m,1918,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375732,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496389,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 2C×120㎟",m,44341,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375730,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496388,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 2C×95㎟",m,35406,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375726,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496386,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 2C×50㎟",m,18501,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375792,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496419,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×70㎟",m,52798,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375790,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496418,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×50㎟",m,36563,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375784,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496415,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 4C×16㎟",m,12114,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375768,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496407,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 3C×185㎟",m,100490,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375738,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496392,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 2C×240㎟",m,88047,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375728,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496387,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 2C×70㎟",m,27069,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375744,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496395,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 3C×2.5㎟",m,2169,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375736,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496391,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 2C×185㎟",m,67516,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375836,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496441,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×50㎟",m,38714,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375818,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496432,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×150㎟",m,27272,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375834,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496440,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×35㎟",m,29835,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375824,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496435,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×300㎟",m,50354,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375816,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496431,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×120㎟",m,24006,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375846,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496446,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×185㎟",m,105747,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375828,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496437,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×500㎟",m,79614,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375848,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496447,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×240㎟",m,132096,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375840,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496443,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×95㎟",m,64250,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375810,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496428,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×50㎟",m,12148,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375850,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496448,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×300㎟",m,161758,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375826,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496436,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×400㎟",m,64717,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375822,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496434,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×240㎟",m,41296,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375820,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496433,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×185㎟",m,33073,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375844,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496445,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×150㎟",m,89015,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375842,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496444,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×120㎟",m,76759,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375838,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496442,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×70㎟",m,47860,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375832,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496439,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 3C×25㎟",m,23359,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375830,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496438,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×630㎟",m,101900,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375812,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496429,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×70㎟",m,14954,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375814,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496430,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 6/10kV, HFCO, 1C×95㎟",m,20081,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375682,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496364,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 1C×16㎟",m,2850,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375672,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496359,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 1C×1.5㎟",m,699,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375676,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496361,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 1C×4㎟",m,1058,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21375678,2024-10-16 17:15:15,포110004,"시설공통자재(전기,정보통신)",26121629,22496362,공사원가기준과,042-724-6280,이하나,절연저독성난연폴리올레핀시스케이블,"저독성난연케이블, 0.6/1kV, HFCO, 1C×6㎟",m,1246,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
