prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R24CW21374812,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001372,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ46×6×37mm",m,28751,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374810,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001370,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ42×6×37mm",m,22236,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374808,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001368,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ38×6×37mm",m,18234,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374811,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001371,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ44×6×37mm",m,25867,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374803,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001363,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ28×6×37mm",m,10542,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374802,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001362,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ26×6×37mm",m,8907,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374807,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001367,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ36×6×37mm",m,16525,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374804,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001364,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ30×6×37mm",m,11716,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374800,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001360,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ24×6×37mm",m,7767,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374782,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001318,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ40×6×19mm",m,18591,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374799,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001359,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ22×6×37mm",m,6706,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374792,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001352,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ12×6×37mm",m,2602,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374791,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001351,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ11×6×37mm",m,2381,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374783,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001319,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ42×6×19mm",m,20373,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374778,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001314,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ32×6×19mm",m,12316,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374796,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001356,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ18×6×37mm",m,4419,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374788,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001348,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ8×6×37mm",m,1698,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374776,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001312,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ28×6×19mm",m,9561,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R24CW21374794,2024-10-16 14:14:21,포110005,시설공통자재(토목),31151505,23001354,토목환경과,070-4056-7382,이윤제,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ14×6×37mm",m,2905,,,002,,,,,,부가가치세별도,기타가격,점포상차도,기타조건,,,,,,,
R25CW23002365,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001297,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ13×6×19mm",m,2342,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002332,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001359,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ22×6×37mm",m,6332,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002331,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001360,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ24×6×37mm",m,7550,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002330,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001361,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ25×6×37mm",m,8175,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002329,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001362,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ26×6×37mm",m,8829,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002328,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001363,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ28×6×37mm",m,10256,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002327,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001364,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ30×6×37mm",m,11772,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002326,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001365,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ32×6×37mm",m,13407,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002325,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001366,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ34×6×37mm",m,15080,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002324,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001367,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ36×6×37mm",m,16889,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002323,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001368,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ38×6×37mm",m,18635,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002322,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001369,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ40×6×37mm",m,20744,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002321,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001370,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ42×6×37mm",m,25220,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002320,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001371,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ44×6×37mm",m,28120,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002319,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001372,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ46×6×37mm",m,30700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002318,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001373,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ48×6×37mm",m,33380,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002371,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001291,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ6×6×19mm",m,1000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002370,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001292,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ8×6×19mm",m,1478,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002369,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001293,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ9×6×19mm",m,1636,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002368,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001294,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ10×6×19mm",m,1832,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002367,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001295,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ11×6×19mm",m,2124,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002366,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001296,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ12×6×19mm",m,2306,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002343,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001348,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ8×6×37mm",m,1516,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002342,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001349,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ9×6×37mm",m,1823,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002341,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001350,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ10×6×37mm",m,1975,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002340,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001351,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ11×6×37mm",m,2338,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002339,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001352,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ12×6×37mm",m,2446,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002338,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001353,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ13×6×37mm",m,2654,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002337,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001354,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ14×6×37mm",m,2954,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002336,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001355,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ16×6×37mm",m,3645,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002335,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001356,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ18×6×37mm",m,4433,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002334,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001357,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ19×6×37mm",m,4928,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002333,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001358,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ20×6×37mm",m,5231,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002332,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001359,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ22×6×37mm",m,6332,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002331,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001360,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ24×6×37mm",m,7550,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002330,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001361,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ25×6×37mm",m,8175,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002329,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001362,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ26×6×37mm",m,8829,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002328,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001363,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ28×6×37mm",m,10256,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002327,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001364,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ30×6×37mm",m,11772,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002326,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001365,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ32×6×37mm",m,13407,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002325,2025-04-24 00:00:00,포110005,시설공통자재(토목),31151505,23001366,토목환경과,070-4056-7380,박신영,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ34×6×37mm",m,15080,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
