prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R24CW21381276,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129078,건축설비과,070-4056-7409,장준기,주강글로브밸브(F) (20K),"글로브밸브, Φ200mm×1.96MPa, 주강",EA,2296550,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381273,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129075,건축설비과,070-4056-7409,장준기,주강글로브밸브(F) (20K),"글로브밸브, Φ100mm×1.96MPa, 주강",EA,753860,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381271,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129073,건축설비과,070-4056-7409,장준기,주강글로브밸브(F) (20K),"글로브밸브, Φ65mm×1.96MPa, 주강",EA,439200,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381266,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129070,건축설비과,070-4056-7409,장준기,주강글로브밸브(F)  (10K),"글로브밸브, Φ150mm×0.98MPa, 주강",EA,1000480,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381218,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129023,건축설비과,070-4056-7409,장준기,주철글로브밸브(10K),"글로브밸브, Φ300mm×0.98MPa, 주철",EA,2457000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381275,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129077,건축설비과,070-4056-7409,장준기,주강글로브밸브(F) (20K),"글로브밸브, Φ150mm×1.96MPa, 주강",EA,1375750,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381270,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129072,건축설비과,070-4056-7409,장준기,주강글로브밸브(F) (20K),"글로브밸브, Φ50mm×1.96MPa, 주강",EA,327570,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381256,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129065,건축설비과,070-4056-7409,장준기,주강글로브밸브(F)  (10K),"글로브밸브, Φ50mm×0.98MPa, 주강",EA,286120,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381268,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129071,건축설비과,070-4056-7409,장준기,주강글로브밸브(F)  (10K),"글로브밸브, Φ200mm×0.98MPa, 주강",EA,1617370,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381558,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129031,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(나사),"글로브밸브, Φ20mm, 수동식/나사식, STS",EA,55250,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381559,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129032,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(나사),"글로브밸브, Φ25mm, 수동식/나사식, STS",EA,63750,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381557,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129030,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(나사),"글로브밸브, Φ15mm, 수동식/나사식, STS",EA,50930,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381560,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129033,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(나사),"글로브밸브, Φ32mm, 수동식/나사식, STS",EA,76430,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381131,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20128998,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ40mm×0.98MPa, 청동",EA,49370,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381127,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20128996,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ25mm×0.98MPa, 청동",EA,25430,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381204,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129016,건축설비과,070-4056-7409,장준기,주철글로브밸브(10K),"글로브밸브, Φ65mm×0.98MPa, 주철",EA,114650,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381562,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129035,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(나사),"글로브밸브, Φ50mm, 수동식/나사식, STS",EA,110430,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381135,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129000,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ65mm×0.98MPa, 청동",EA,131820,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381133,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20128999,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ50mm×0.98MPa, 청동",EA,74420,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381129,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20128997,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ32mm×0.98MPa, 청동",EA,38400,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381202,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129015,건축설비과,070-4056-7409,장준기,주철글로브밸브(10K),"글로브밸브, Φ50mm×0.98MPa, 주철",EA,110820,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381564,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129055,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(플랜지),"글로브밸브, Φ65mm, 수동식/플랜지식, STS",EA,288930,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381200,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129014,건축설비과,070-4056-7409,장준기,주철글로브밸브(10K),"글로브밸브, Φ40mm×0.98MPa, 주철",EA,106470,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381563,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129054,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(플랜지),"글로브밸브, Φ50mm, 수동식/플랜지식, STS",EA,221000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381566,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129057,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(플랜지),"글로브밸브, Φ100mm, 수동식/플랜지식, STS",EA,442000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381123,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20128994,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ15mm×0.98MPa, 청동",EA,11590,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381206,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129017,건축설비과,070-4056-7409,장준기,주철글로브밸브(10K),"글로브밸브, Φ80mm×0.98MPa, 주철",EA,149050,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381565,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129056,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(플랜지),"글로브밸브, Φ80mm, 수동식/플랜지식, STS",EA,339930,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381561,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129034,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(나사),"글로브밸브, Φ40mm, 수동식/나사식, STS",EA,93500,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381137,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129001,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ80mm×0.98MPa, 청동",EA,233210,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381129,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20128997,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ32mm×0.98MPa, 청동",EA,38400,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381202,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129015,건축설비과,070-4056-7409,장준기,주철글로브밸브(10K),"글로브밸브, Φ50mm×0.98MPa, 주철",EA,110820,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381564,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129055,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(플랜지),"글로브밸브, Φ65mm, 수동식/플랜지식, STS",EA,288930,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381200,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129014,건축설비과,070-4056-7409,장준기,주철글로브밸브(10K),"글로브밸브, Φ40mm×0.98MPa, 주철",EA,106470,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381563,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129054,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(플랜지),"글로브밸브, Φ50mm, 수동식/플랜지식, STS",EA,221000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381566,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129057,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(플랜지),"글로브밸브, Φ100mm, 수동식/플랜지식, STS",EA,442000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381123,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20128994,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ15mm×0.98MPa, 청동",EA,11590,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381206,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129017,건축설비과,070-4056-7409,장준기,주철글로브밸브(10K),"글로브밸브, Φ80mm×0.98MPa, 주철",EA,149050,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381565,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129056,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(플랜지),"글로브밸브, Φ80mm, 수동식/플랜지식, STS",EA,339930,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381561,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129034,건축설비과,070-4056-7409,장준기,스테인레스 글로브밸브(나사),"글로브밸브, Φ40mm, 수동식/나사식, STS",EA,93500,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21381137,2024-10-17 09:29:48,포110003,시설공통자재(기계설비),40141611,20129001,건축설비과,070-4056-7409,장준기,청동글로브밸브(나사식) (10K),"글로브밸브, Φ80mm×0.98MPa, 청동",EA,233210,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22917389,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129030,건축설비과,042-724-7409,조은아,스테인레스 글로브밸브(나사),D15,EA,50930,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917108,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129078,건축설비과,042-724-7409,조은아,주강글로브밸브(F) (20K),D200,EA,2296550,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917107,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129077,건축설비과,042-724-7409,조은아,주강글로브밸브(F) (20K),D150,EA,1375750,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917106,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129076,건축설비과,042-724-7409,조은아,주강글로브밸브(F) (20K),D125,EA,1285030,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917105,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129075,건축설비과,042-724-7409,조은아,주강글로브밸브(F) (20K),D100,EA,753860,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917104,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129074,건축설비과,042-724-7409,조은아,주강글로브밸브(F) (20K),D80,EA,551800,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917103,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129073,건축설비과,042-724-7409,조은아,주강글로브밸브(F) (20K),D65,EA,439200,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917102,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129072,건축설비과,042-724-7409,조은아,주강글로브밸브(F) (20K),D50,EA,327570,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917101,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129071,건축설비과,042-724-7409,조은아,주강글로브밸브(F)  (10K),D200,EA,1617370,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917100,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129070,건축설비과,042-724-7409,조은아,주강글로브밸브(F)  (10K),D150,EA,1000480,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917099,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129069,건축설비과,042-724-7409,조은아,주강글로브밸브(F)  (10K),D125,EA,891000,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917098,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129068,건축설비과,042-724-7409,조은아,주강글로브밸브(F)  (10K),D100,EA,604200,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917097,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129067,건축설비과,042-724-7409,조은아,주강글로브밸브(F)  (10K),D80,EA,419260,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917096,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129066,건축설비과,042-724-7409,조은아,주강글로브밸브(F)  (10K),D65,EA,309970,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917095,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129065,건축설비과,042-724-7409,조은아,주강글로브밸브(F)  (10K),D50,EA,286120,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917076,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129023,건축설비과,042-724-7409,조은아,주철글로브밸브(10K),D300,EA,2457000,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917075,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129022,건축설비과,042-724-7409,조은아,주철글로브밸브(10K),D250,EA,1400490,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22917074,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40141611,20129021,건축설비과,042-724-7409,조은아,주철글로브밸브(10K),D200,EA,725700,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
