prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R26CW25860605,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226969,공사원가기준과,042-724-7403,김한울,경질우레탄폼보온판,"경질우레탄폼보드, 심재준불연, 200mm",㎡,65000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860626,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226990,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 심재준불연, 70T",㎡,21000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860625,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226989,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 심재준불연, 60T",㎡,18000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860624,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226988,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 심재준불연, 50T",㎡,15000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860623,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226987,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 심재준불연, 40T",㎡,12000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860622,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226986,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 200T",㎡,52000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860621,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226985,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 190T",㎡,49400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860620,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226984,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 180T",㎡,46800,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860619,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226983,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 170T",㎡,44200,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860618,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226982,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 160T",㎡,41600,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860617,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226981,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 150T",㎡,39000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860616,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226980,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 140T",㎡,36400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860615,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226979,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 130T",㎡,33800,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860614,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226978,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 120T",㎡,31200,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860613,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226977,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 110T",㎡,28600,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860612,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226976,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 100T",㎡,26000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860611,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226975,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 90T",㎡,23400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860610,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226974,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 80T",㎡,20800,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860609,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226973,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 70T",㎡,18200,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860608,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226972,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 60T",㎡,15600,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860607,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226971,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 50T",㎡,13000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860606,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226970,공사원가기준과,042-724-7403,김한울,페놀폼,"PF보드, 준불연, 40T",㎡,10400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25860605,2026-04-20 00:00:00,포110002,시설공통자재(건축),30141503,26226969,공사원가기준과,042-724-7403,김한울,경질우레탄폼보온판,"경질우레탄폼보드, 심재준불연, 200mm",㎡,65000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21466778,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028394,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도180kg/㎥, 50mm",㎡,13290,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466734,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028378,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도60kg/㎥, 100mm",㎡,8858,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466752,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20693487,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도120kg/㎥, 25mm",㎡,4419,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466748,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028383,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도100kg/㎥, 75mm",㎡,11080,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466754,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028385,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도120kg/㎥, 50mm",㎡,8858,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466744,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20693486,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도100kg/㎥, 25mm",㎡,3685,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466736,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20693485,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도80kg/㎥, 25mm",㎡,2944,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466768,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20693489,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도160kg/㎥, 25mm",㎡,5901,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466762,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028388,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도140kg/㎥, 50mm",㎡,10339,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466772,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028392,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도160kg/㎥, 75mm",㎡,17728,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466740,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028380,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도80kg/㎥, 75mm",㎡,8858,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466732,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028377,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도60kg/㎥, 75mm",㎡,6635,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466764,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028389,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도140kg/㎥, 75mm",㎡,15518,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466760,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20693488,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도140kg/㎥, 25mm",㎡,5166,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466758,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028387,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도120kg/㎥, 100mm",㎡,17728,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466742,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028381,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도80kg/㎥, 100mm",㎡,11820,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466738,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028379,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도80kg/㎥, 50mm",㎡,5901,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466730,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028376,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도60kg/㎥, 50mm",㎡,4419,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466756,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028386,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도120kg/㎥, 75mm",㎡,13290,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466746,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028382,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도100kg/㎥, 50mm",㎡,7382,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466770,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028391,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도160kg/㎥, 50mm",㎡,11820,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466766,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028390,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도140kg/㎥, 100mm",㎡,20697,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466750,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,10028384,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도100kg/㎥, 100mm",㎡,14771,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466726,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20730870,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도100kg/㎥, 100mm, 암면블랭킷",㎡,14771,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466720,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20730867,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도100kg/㎥, 25mm, 암면블랭킷",㎡,3685,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466714,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20730864,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도80kg/㎥, 50mm, 암면블랭킷",㎡,5901,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466724,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20730869,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도100kg/㎥, 75mm, 암면블랭킷",㎡,11080,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466718,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20730866,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도80kg/㎥, 100mm, 암면블랭킷",㎡,11820,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466710,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20693483,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도60kg/㎥, 100mm, 암면블랭킷",㎡,8858,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466728,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20693484,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 펠트, 밀도60kg/㎥, 25mm",㎡,2203,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466722,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20730868,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도100kg/㎥, 50mm, 암면블랭킷",㎡,7382,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466716,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20730865,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도80kg/㎥, 75mm, 암면블랭킷",㎡,8858,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466704,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20154417,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도60kg/㎥, 25mm, 암면블랭킷",㎡,2203,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466712,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20730863,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도80kg/㎥, 25mm, 암면블랭킷",㎡,2944,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466708,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20154419,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도60kg/㎥, 75mm, 암면블랭킷",㎡,6635,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466706,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20154418,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도60kg/㎥, 50mm, 암면블랭킷",㎡,4419,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466826,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20154528,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도80kg/㎥, 25mm, 유리면보드",㎡,7160,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466824,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20154527,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도64kg/㎥, 75mm, 유리면보드",㎡,17120,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466818,2024-10-30 16:58:14,포110002,시설공통자재(건축),30141508,20154524,건축설비과,042-724-7109,이상대,섬유단열재,"섬유단열재, 밀도48kg/㎥, 75mm, 유리면보드",㎡,11700,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
